order_id,customer_id,product_name,item_price,quantity,order_date
5e999adf-f1d6-4de3-9820-0704f2dd3e3b,a8bdaaa4-ff6a-4b3e-8b4c-4cf577ac145d,Laptop,1242.45,8,2026-02-15 20:43:57.000000
b7bc39c1-65a9-424a-b2c9-3a15e2e6ae7c,8caa8d20-851a-4da4-a59e-e7b32b3afd17,Camera,1552.43,8,2026-03-05 00:14:45.000000
ff2e4f9d-eec4-4fad-829d-0a1f158d0446,ee21eaa2-848c-4a0d-8ec2-c113d9b95b43,Headphones,1402.22,6,2026-04-03 07:24:43.000000
144d78d0-88d6-48ec-9849-f4e3e779c2a3,50802ee5-d92c-4696-b59a-e2128ffc467b,Monitor,899.6,1,2026-05-29 22:39:30.000000
b48ffbb8-ab8a-4a95-aa9a-424e93dab217,9bb3655d-8aa6-4ef3-9bf2-cf00d95fd549,Laptop,1976.86,8,2026-04-25 10:45:08.000000
82a5649a-7b68-4b07-9928-8d1dda5d258a,56d0f380-9bdc-4477-891e-adba49dd2a75,Keyboard,299.1,1,2026-04-04 05:33:49.000000
396fe115-a008-4c53-ba90-305c1da839ae,62fe781a-04b5-4708-9af5-b6583c0b3cd0,Headphones,1772.98,7,2026-06-16 13:06:52.000000
3f292608-6cc6-4099-9202-4300d908bdc1,46b44df4-4462-48f0-837a-220335240250,Phone,1610.34,5,2026-05-09 16:54:37.000000
2eff8992-7300-4419-b82a-b28bca6be485,9738347f-d124-45c3-bb9e-4ec7e9a1e4d9,Headphones,1625.07,8,2026-02-21 00:19:15.000000
4131a044-87da-4500-bfee-963d46b126d3,72608e0b-ffe7-49b4-9289-4a4e7a633378,Laptop,618.38,5,2026-06-02 20:52:26.000000
876d7a95-6018-4b37-b330-f03789afa9f9,2b6b713c-29f4-461c-93a0-8149c257e3e2,Mouse,1289.6,2,2026-05-15 13:35:34.000000
1bbfe7e0-7164-4c37-9277-579ff26aaf21,1ebd45d2-fd8b-44f0-b236-b7fa21d939af,Mouse,1749.69,8,2026-05-31 20:04:16.000000
5a4b8460-e6a2-40a7-b40c-33b781bee650,1827d64a-13e6-4da9-87e2-8ef55fbe7806,Laptop,1184.2,4,2026-01-08 18:03:40.000000
6953c67e-ddd0-48cf-9fb4-2fa74528ce8b,d641c7db-d78e-4411-bf05-89f0a36c5ef2,Headphones,862.67,5,2026-01-01 20:16:01.000000
2a0c4b41-dc43-4028-8c81-2c33c2219c4a,4bfc4a67-6dd9-44f5-ab3d-ea5f70ba3bf9,Laptop,336.94,10,2026-05-07 15:23:25.000000
8fcff257-7861-4366-9145-6634a1be72c7,2b5fb039-452b-4a56-8cd7-2d7f43548b1e,Tablet,767.76,2,2026-02-16 22:30:03.000000
43f4c410-370b-4e34-8b77-5d7cbc4aef1f,d70eb017-7fdb-4149-856f-dd8b202a2979,Monitor,1661.83,2,2026-05-22 10:15:52.000000
7af4e112-3dbb-4094-be17-31e4bccac7ce,9774fbb7-d900-4177-88fc-1446f389e3bb,Tablet,1664.88,5,2026-04-15 15:42:32.000000
227e4946-d8a9-4476-b2aa-c95609ed7ceb,56ff8045-6739-4d5d-b7e2-7b5e076b9588,Monitor,1221.8,5,2026-06-10 02:22:37.000000
eaa46a52-b720-491d-b8f8-919adf5b73bf,63502638-d94e-4aeb-9905-585fe0f45e1b,Keyboard,1619.55,5,2026-05-06 22:45:58.000000
a140b7fa-25fa-48e2-b6bc-f15c9bb1e00f,ceca60f1-1042-424e-ad32-a5a876781725,Monitor,63.11,6,2026-06-05 14:43:59.000000
7769ffe8-18bd-4357-b3bf-900553eb475a,da9c287e-80b7-467a-903f-5e11d7f88a4d,Laptop,292.91,10,2026-02-15 17:57:36.000000
538f52b7-7087-46ce-841e-64f90c8a1631,bfce038b-dfa1-4d42-885a-98f302f9d244,Headphones,1006.42,9,2026-06-16 17:45:06.000000
1d6e1cfd-b16c-434a-88e2-7a7dc257a3a4,e87de879-f1df-4bf6-a74d-0eac494d3f9d,Headphones,654.96,2,2026-03-29 04:44:50.000000
b0ccb4ca-1649-453e-a8d2-72868e768c55,e67560fb-bb62-4315-988f-fdfcec64564c,Phone,115.55,10,2026-06-09 23:13:55.000000
1ffc6881-5822-42ae-86cc-d36d253d3ee0,0c10a1d8-b8eb-496b-97d3-d02b635e81f1,Camera,325.34,2,2026-05-15 06:11:58.000000
828b48c6-44ce-4605-a4c6-1482e9b73775,4ac0fea6-9a0c-4543-9750-3d7998923d67,Phone,1090.31,4,2026-01-15 03:35:17.000000
8e145d21-73c4-46a5-b645-704c87abf5c8,f172de08-c3ce-4b2c-a72d-e433d6e61326,Monitor,1045.94,10,2026-04-11 21:17:45.000000
df80e116-89ee-4855-869a-8feadcea711f,877554fb-1edf-438f-93c0-d233948b7af5,Mouse,1153.61,4,2026-05-21 20:51:15.000000
2739f997-07f2-48dc-b504-4a9dafc3a5ef,a98192bd-b81a-402f-a07d-68864c80b78c,Tablet,1515.4,4,2026-02-04 14:59:35.000000
94fa1fba-d3d6-4994-9bef-f1b2126f0dcf,a75cf1f0-0851-4e27-84c3-af1248ac8404,Camera,1934.4,5,2026-06-01 05:10:25.000000
be640f35-8248-4708-9d56-5f5dccfab183,6e8e6566-aafd-4210-81b2-d5211c390dc9,Keyboard,488.36,10,2026-06-08 08:34:20.000000
0235c0e9-2ceb-44c6-b2c1-ed82dffc2c80,2b0dee8a-db34-4244-8cdc-bee0e882c3e7,Camera,345.34,3,2026-01-03 13:08:58.000000
72be681f-ab38-4e78-acbf-76150c2afbc3,846a041a-8969-4ea4-bb35-9feef52048da,Headphones,1779.89,10,2026-01-06 04:16:52.000000
1ee462a6-8652-44ad-8939-f3f604e338cf,9455a0c4-ba7f-41b3-a01f-34515982835a,Monitor,374.27,3,2026-03-15 06:07:33.000000
a4a556c1-05cc-462f-80f6-c87e3400c2fe,5a558b69-9e04-4705-b8ae-c2502b6c75f8,Monitor,413.72,6,2026-02-05 04:35:48.000000
7f53939d-9377-4946-9715-d65b47306d99,26ebd633-70f7-4062-b8fc-2a5a90ea4cf5,Camera,330.07,10,2026-01-11 06:48:40.000000
18658dad-952a-477a-af55-82ecc632bd38,038648f1-4dc5-44f8-a94b-788efa98ccad,Mouse,1747.36,10,2026-02-19 19:12:03.000000
5985c64c-ad81-42b2-bc73-542674b534fb,e0b1252c-446b-43d1-9143-240b922ec54e,Keyboard,786.17,8,2026-05-20 05:54:59.000000
7d11aa6a-c8d0-4115-92df-94af4954e5e1,9897e20d-8239-4b0e-b5dd-a218ae23c925,Headphones,1794.94,9,2026-04-12 16:19:28.000000
6927f4d2-db1d-41c5-a817-fdcb729c34d9,9e6e2d39-b972-4503-8dca-bddcda872c65,Headphones,1543.38,3,2026-03-22 10:47:11.000000
6208ac25-a0de-4f71-802c-afca7ac6bad8,d185c930-ca96-4e04-885a-bcaebe6cf2bb,Monitor,648.38,8,2026-06-10 07:56:56.000000
883f0b70-5785-4ec7-94e6-c09b33f91529,a1b1cee7-9eb4-4afe-a4bc-d96e86919231,Camera,1626.98,8,2026-06-04 05:40:23.000000
cb7c13b5-b06b-44fa-9f18-d02ad7dd4fb1,43c2e551-ba6b-4c29-901d-2ab9ebdd20ca,Keyboard,1036.05,9,2026-04-23 10:01:27.000000
dc00e145-dc46-4d15-bec8-e6f52639267e,9729b894-bda2-4a90-a83f-52eecd7449ce,Keyboard,174.56,2,2026-06-05 18:42:29.000000
224e34a1-817e-492d-aa79-521248b6f910,516dfb9b-fdba-4952-881b-13f7e9e596c5,Camera,1712.99,8,2026-03-27 21:39:26.000000
781753e0-1751-4fdd-8277-85f8b246c824,5796a2ad-bb62-4a12-ac33-8a17beac2388,Laptop,1526.86,9,2026-06-03 15:51:37.000000
24851489-3785-4b15-93b0-1cff4a023fd8,91e61268-f584-4e65-bb5d-eefb67794ec7,Monitor,887.01,10,2026-01-31 15:18:32.000000
b0460626-90a7-4ca8-9ba3-98ba11fae428,5a32b810-85b2-4c83-9ebd-7627e389f271,Headphones,23.71,6,2026-05-28 14:16:32.000000
cb720cd6-dbd8-4b99-a275-d421d2373e1f,abc888f7-64b0-4831-878f-f7e56a74cb47,Laptop,926.87,7,2026-02-25 23:31:33.000000
e5d338ea-1911-4ca9-9208-e70f0c9a68fa,ae4ff029-8efe-40e3-b526-027630cdff82,Camera,1616.72,1,2026-03-28 01:26:09.000000
335ba16c-be50-4adc-b852-00052e90332a,f91f1d99-13de-4b98-8696-0e35c57c6a71,Camera,1482.44,3,2026-06-13 12:22:41.000000
cac5ae81-03eb-45a1-9419-5ed4e8378189,64e46e7b-1561-4700-b250-89375277f788,Laptop,197.61,7,2026-02-21 20:42:58.000000
2319c71e-371c-44cd-baaa-80260511f804,de96559d-ea53-4ae5-9a28-4e7d65862bf5,Keyboard,862.9,2,2026-01-26 23:31:15.000000
60bc2b7e-3a4b-4b16-a5d4-e66624a9caba,4b1df372-a056-4a33-8dcb-39fed3443687,Headphones,1626.63,3,2026-02-09 14:20:17.000000
ce5671df-d33b-4cd4-833e-f8163b0f5808,2140e4c2-f506-48d5-88b4-e514996884ae,Headphones,1878.66,2,2026-03-01 19:26:51.000000
6a8a68d0-3802-487e-bf24-95c12ceb66e9,cea745be-c74e-4d2e-adfc-ececa4d045da,Monitor,1195.79,6,2026-04-11 09:55:20.000000
6760eeb9-14d8-42a8-b500-917163f8d47e,1ddaaa1c-6884-4b64-8f3e-3590cdcc7aae,Tablet,673.44,8,2026-02-23 15:53:18.000000
0c46be6f-010d-4a1f-90ca-7ec24f76b754,5bebf51b-d3bf-4848-ad7d-bdd94732b351,Phone,1622.98,8,2026-05-26 04:58:38.000000
c2a20691-d474-4a9d-b4e2-8761abeaac33,663f1e3d-6649-450f-b804-af24b89623b1,Phone,1707.86,9,2026-05-18 10:11:07.000000
87e88c11-cc13-4b32-b088-35d8952ad2c1,98b4b54d-a046-4c7e-837f-ba57901f08bc,Laptop,1586.81,6,2026-06-03 13:42:22.000000
74b4f05e-5d66-468e-b22f-b8b5018d3598,0cabe4da-8459-4d89-93c5-cac54e4a13b2,Headphones,1976.98,2,2026-02-22 14:55:34.000000
4140fec9-755b-4b91-a6a1-a2a92fe21eae,bf8ac65c-0478-47d0-9cbf-eeabce829b7d,Mouse,842.61,1,2026-01-19 01:59:45.000000
5ec24881-429a-40a5-9e73-459916fb7b94,71e92f2e-4087-4062-85d7-45c7ffb50c8a,Camera,812.39,3,2026-03-14 17:01:26.000000
841e6fd5-8a31-46be-a50d-f3ca56b8d992,c2548b1d-e903-43c0-ad64-279d9e8a064d,Mouse,1203.67,4,2026-01-25 06:54:59.000000
fefd2601-9552-4d26-adad-6fd863076d56,97020470-bc54-4814-8edd-24527222d28a,Laptop,1148.4,3,2026-06-04 16:47:30.000000
000b6470-34ea-480d-a592-5c06bb4dc1da,cf7e857c-04c9-4d54-ac64-6c9f26dc9d67,Laptop,247.72,4,2026-01-26 15:56:25.000000
21221b8d-8cf4-4f98-9d63-a4afef03a12b,c0ba0cdb-c518-4d0f-ae47-bf05dd96ee5d,Laptop,951.86,9,2026-02-04 22:10:54.000000
964a29b3-1972-4f3a-a04f-7fb97f76ab38,26feaf6c-1d96-4345-99b4-5188aeaf8b6a,Camera,1132.73,5,2026-06-09 09:55:50.000000
2551e7c8-d3d4-412b-bea5-4985125d7fab,9e4eac3c-6bea-4d68-9e3e-40c210eb7d3e,Monitor,399.18,6,2026-04-07 16:26:35.000000
359eb312-3d0e-476d-bf31-6bdb25c9af57,0cf775a3-129c-4e43-98cc-d81445af907c,Keyboard,1399.01,8,2026-01-26 07:11:55.000000
04f0e33e-b7fa-4137-b9f6-84056b73ea0e,cb605051-e50d-4325-ac8f-701ad0e4e6e0,Keyboard,1545.47,8,2026-01-08 22:33:54.000000
4f41a192-e3ce-4752-82de-ff1c35621c84,0fe0056d-7c9f-42e9-8656-fcf5f807cca7,Camera,991.09,6,2026-04-16 21:00:38.000000
f916cf2b-b43c-4717-979f-459311ad1e37,025bb3d0-df5f-4cfd-a8b1-ffe917a57482,Mouse,575.32,8,2026-05-21 18:16:28.000000
d5e1db5e-d538-42b3-a5dd-b45cb2ae3ab8,6c7de8a9-5f94-4c3b-8c04-ee1fb45c6071,Camera,1135.43,3,2026-03-29 11:50:55.000000
8ca24fdb-dc23-40d8-90ad-e5280a2feeef,3219719c-0f21-4448-9853-4413d2798ea5,Tablet,971.13,3,2026-05-10 03:11:51.000000
0150c792-9e45-41da-a653-176798802da7,578feaff-23f7-4143-9340-371e1e8f3e9d,Camera,1477.48,7,2026-02-26 01:15:00.000000
19e04bdf-134f-483d-a176-44477979e833,46fa703e-3b25-4feb-a98b-d356317dd5be,Keyboard,337.87,9,2026-04-26 13:04:44.000000
70cdb8e3-cf09-41c7-8248-58be831da884,7860ccb2-1e37-47ba-a146-40f9649dbd2d,Laptop,1915.94,6,2026-02-25 06:19:35.000000
859f8715-2938-4c50-82da-d3b3847e80be,ae04e403-add8-4fc5-864a-c9c2a9f75c55,Tablet,1750.25,10,2026-03-24 15:19:38.000000
201974a9-7f2e-44fa-a38e-19687266d546,1819d128-6f28-4696-b4ea-ecefb737fa03,Monitor,1748.22,1,2026-04-27 00:48:23.000000
d8ed1b41-3b83-48c1-83ee-6f215d6f798d,3c46d0c5-b43a-4251-9439-180491413141,Monitor,1725.46,6,2026-04-30 04:28:49.000000
fb7cde61-6e03-435e-8f28-0d4ee844ecbf,c3ced251-064f-4b3c-b6e8-9205ab9a10ea,Mouse,1387.98,2,2026-04-04 03:07:33.000000
e2c4106c-6372-4284-8409-61798cbbae73,bfa5121f-7cc4-46c0-889e-c492b60377c9,Camera,1384.57,1,2026-05-27 01:13:31.000000
d4e785a2-1a03-46d3-9d0b-86de1a947400,c6e5bf00-0c2d-42f5-bbbb-481a75f49e3f,Camera,414.41,9,2026-04-08 07:06:41.000000
